order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
21282,3820,2024-12-10,97,4,267.74,1070.97,Pending,
21283,5800,2023-07-01,1,4,428.04,1712.17,Completed,2023-07-01
21284,1499,2023-06-28,235,5,454.22,2271.09,Cancelled,
21285,8082,2024-01-28,9,2,345.07,690.14,Completed,2024-02-02
21286,5453,2023-10-25,433,2,27.55,55.09,Pending,
21287,8142,2025-02-18,8,4,332.44,1329.76,Cancelled,
21288,7642,2025-08-11,293,1,67.78,67.78,Completed,2025-08-15
21289,877,2024-01-14,123,1,497.21,497.21,Completed,2024-01-15
21290,2813,2024-10-05,395,1,259.64,259.64,Cancelled,
21291,8775,2024-04-18,384,5,62.83,314.15,Cancelled,
21292,9337,2024-04-10,111,2,193.02,386.04,Cancelled,
21293,3019,2023-02-02,197,5,236.72,1183.62,Pending,
21294,1625,2023-07-16,343,3,370.08,1110.23,Cancelled,
21295,6686,2024-03-04,469,2,320.98,641.96,Completed,2024-03-05
21296,8534,2025-07-03,1,4,485.32,1941.29,Pending,
21297,460,2025-08-26,479,2,252.01,504.02,Pending,
21298,1606,2024-10-25,4,3,146.39,439.16,Completed,2024-10-26
21299,4583,2023-02-16,56,4,187.18,748.73,Completed,2023-02-16
21300,3061,2023-01-24,273,5,300.12,1500.62,Completed,2023-01-25
21301,7965,2025-04-20,141,5,76.32,381.58,Pending,
21302,8744,2023-09-09,109,1,263.23,263.23,Cancelled,
21303,5204,2024-10-17,437,2,232.46,464.92,Cancelled,
21304,1348,2023-09-21,58,4,204.10,816.41,Pending,
21305,421,2024-07-04,274,2,201.68,403.36,Cancelled,
21306,6877,2024-09-26,389,3,167.90,503.69,Pending,
21307,7496,2023-07-27,76,1,472.18,472.18,Cancelled,
21308,5431,2023-07-14,229,2,154.44,308.88,Cancelled,
21309,4739,2023-09-28,292,1,64.90,64.90,Pending,
21310,5894,2025-01-18,455,3,108.95,326.85,Pending,
21311,981,2024-08-21,269,4,457.10,1828.40,Cancelled,
21312,9445,2023-08-13,71,2,158.34,316.67,Completed,2023-08-15
21313,8223,2023-05-16,496,1,25.11,25.11,Completed,2023-05-18
21314,9422,2023-06-30,387,4,183.82,735.29,Cancelled,
21315,2159,2025-03-02,313,2,382.46,764.92,Completed,2025-03-07
21316,5672,2025-04-13,15,3,41.24,123.72,Completed,2025-04-17
21317,101,2024-02-29,3,1,96.13,96.13,Pending,
21318,6974,2023-10-19,441,3,246.86,740.59,Completed,2023-10-24
21319,9769,2024-12-16,427,2,90.01,180.01,Cancelled,
21320,5466,2024-08-28,190,3,170.46,511.39,Cancelled,
21321,7779,2024-12-12,385,5,81.20,405.99,Completed,2024-12-14
21322,6814,2023-05-26,276,1,58.88,58.88,Cancelled,
21323,4400,2023-08-19,125,4,40.20,160.78,Cancelled,
21324,5313,2023-02-15,248,1,395.64,395.64,Cancelled,
21325,3409,2023-06-25,223,5,442.41,2212.07,Completed,2023-06-26
21326,822,2023-07-16,184,4,418.83,1675.33,Completed,2023-07-21
21327,2848,2024-12-01,372,4,396.06,1584.22,Pending,
21328,315,2023-01-02,303,4,178.89,715.56,Cancelled,
21329,1687,2023-03-15,298,1,341.44,341.44,Pending,
21330,3490,2023-02-08,136,1,51.60,51.60,Pending,
21331,7911,2023-10-23,252,4,264.59,1058.35,Cancelled,
21332,9228,2023-07-23,282,4,74.00,295.98,Cancelled,
21333,8032,2023-06-25,388,5,381.10,1905.51,Pending,
21334,6028,2024-04-12,295,4,115.56,462.24,Cancelled,
21335,3096,2024-01-26,18,1,409.04,409.04,Pending,
21336,21,2023-05-22,354,4,301.65,1206.61,Pending,
21337,563,2023-07-29,384,3,244.13,732.38,Completed,2023-07-29
21338,3342,2025-08-11,80,5,389.84,1949.18,Pending,
21339,1410,2024-09-01,369,1,67.08,67.08,Completed,2024-09-06
21340,5930,2023-04-24,119,2,341.75,683.51,Pending,
21341,7911,2024-10-26,348,2,179.52,359.05,Cancelled,
21342,6516,2025-03-14,133,3,261.93,785.79,Pending,
21343,7424,2024-10-05,258,2,30.96,61.92,Completed,2024-10-05
21344,5317,2025-08-06,444,2,224.89,449.79,Pending,
21345,5969,2024-04-22,316,2,284.52,569.04,Completed,2024-04-26
21346,1328,2023-12-27,479,1,254.20,254.20,Pending,
21347,9625,2023-08-04,54,1,92.88,92.88,Pending,
21348,5597,2023-10-12,319,1,429.84,429.84,Completed,2023-10-16
21349,2966,2024-01-04,206,2,497.83,995.66,Pending,
21350,8026,2025-05-05,436,3,257.55,772.64,Completed,2025-05-08
21351,3463,2025-01-13,207,4,324.04,1296.14,Completed,2025-01-17
21352,8976,2023-12-05,216,1,313.96,313.96,Cancelled,
21353,2611,2025-02-05,60,4,158.61,634.42,Cancelled,
21354,7867,2023-05-15,417,4,325.38,1301.51,Completed,2023-05-15
21355,9812,2024-05-10,490,2,85.52,171.05,Pending,
21356,1052,2024-12-09,95,2,221.23,442.46,Completed,2024-12-11
21357,3442,2025-08-03,302,2,172.87,345.75,Pending,
21358,2390,2024-10-21,493,5,382.12,1910.61,Completed,2024-10-24
21359,7162,2023-12-16,471,2,283.03,566.07,Pending,
21360,4610,2024-02-07,461,1,152.66,152.66,Pending,
21361,7954,2023-04-27,177,1,457.76,457.76,Cancelled,
21362,5969,2023-12-20,12,5,423.71,2118.57,Cancelled,
21363,7734,2023-05-11,211,2,483.30,966.60,Pending,
21364,1311,2025-02-06,403,1,388.50,388.50,Cancelled,
21365,5022,2024-06-01,342,4,61.91,247.64,Pending,
21366,2888,2023-01-02,92,3,206.17,618.52,Pending,
21367,8533,2024-05-04,151,1,389.90,389.90,Completed,2024-05-09
21368,,2023-01-17,34,5,44.58,222.89,Cancelled,
21369,6589,2023-01-31,319,4,39.46,157.83,Cancelled,
21370,9667,2024-05-27,486,5,340.81,1704.03,Pending,
21371,2002,2025-06-07,397,2,362.52,725.03,Completed,2025-06-10
21372,4088,2023-05-05,458,3,100.40,301.19,Pending,
21373,5905,2024-09-21,479,4,374.69,1498.74,Cancelled,
21374,3332,2024-01-05,287,1,15.27,15.27,Pending,
21375,498,2025-05-05,432,3,499.40,1498.20,Completed,2025-05-09
21376,8281,2025-02-19,291,1,96.21,96.21,Pending,
21377,407,2024-12-29,18,2,22.97,45.93,Completed,2024-12-29
21378,8915,2023-10-13,460,3,257.12,771.35,Cancelled,
21379,4004,2023-11-17,10,5,241.31,1206.57,Cancelled,
21380,213,2024-01-27,222,2,493.63,987.26,Cancelled,
21381,7611,2024-06-29,127,3,106.64,319.91,Cancelled,
21382,324,2023-09-27,442,5,341.42,1707.11,Cancelled,
21383,2265,2023-03-13,217,1,374.93,374.93,Pending,
21384,4090,2024-10-31,32,2,31.72,63.44,Cancelled,
21385,5072,2023-08-08,250,4,352.35,1409.41,Cancelled,
21386,8945,2025-07-06,388,1,63.78,63.78,Cancelled,
21387,8554,2024-12-31,459,3,277.04,831.11,Pending,
21388,8669,2025-07-02,454,4,382.94,1531.74,Pending,
21389,3236,2023-09-11,66,3,436.98,1310.93,Cancelled,
21390,7524,2023-10-16,141,5,429.53,2147.64,Cancelled,
21391,2932,2023-09-27,352,4,181.73,726.91,Pending,
21392,2105,2023-12-13,254,2,423.33,846.65,Pending,
21393,9171,2023-06-28,447,5,31.57,157.84,Pending,
21394,2449,2023-03-04,475,1,281.65,281.65,Cancelled,
21395,5289,2025-01-03,473,4,374.16,1496.66,Cancelled,
21396,1587,2023-02-04,212,1,323.76,323.76,Cancelled,
21397,2007,2024-09-15,356,4,107.82,431.27,Cancelled,
21398,4177,2024-07-23,295,5,320.62,1603.10,Cancelled,
21399,2909,2023-02-21,57,4,280.24,1120.95,Cancelled,
21400,5846,2025-05-30,45,4,290.25,1161.00,Completed,2025-05-31
21401,2758,2025-01-19,457,1,183.67,183.67,Completed,2025-01-22
21402,831,2024-06-29,145,2,253.82,507.63,Completed,2024-07-03
21403,3699,2025-02-17,294,2,293.30,586.60,Pending,
21404,2292,2025-04-07,257,1,429.96,429.96,Pending,
21405,501,2023-09-14,270,5,407.75,2038.76,Pending,
21406,4504,2025-08-09,81,2,306.86,613.71,Cancelled,
21407,2920,2023-08-01,273,5,496.36,2481.81,Completed,2023-08-03
21408,1299,2024-10-20,359,1,353.23,353.23,Cancelled,
21409,9140,2023-12-09,71,4,116.43,465.72,Pending,
21410,7233,2023-01-09,349,1,392.15,392.15,Cancelled,
21411,6513,2024-06-26,442,1,483.09,483.09,Pending,
21412,5700,2023-01-07,267,1,76.68,76.68,Completed,2023-01-08
21413,2903,2024-01-09,143,3,464.09,1392.27,Pending,
21414,2836,2024-03-03,373,1,289.27,289.27,Completed,2024-03-07
21415,8926,2025-01-30,122,2,90.27,180.55,Cancelled,
21416,2106,2024-05-14,56,1,451.42,451.42,Completed,2024-05-16
21417,9789,2023-09-19,314,1,110.17,110.17,Pending,
21418,2339,2023-04-22,199,2,376.89,753.78,Completed,2023-04-23
21419,8088,2025-01-11,254,3,300.64,901.93,Pending,
21420,9943,2024-07-27,452,4,347.12,1388.49,Completed,2024-07-27
21421,1133,2023-04-11,179,5,266.61,1333.06,Cancelled,
21422,9763,2025-03-09,357,1,406.04,406.04,Cancelled,
21423,1974,2023-12-10,184,3,464.81,1394.42,Pending,
21424,3873,2023-11-15,122,5,367.95,1839.77,Completed,2023-11-17
21425,4584,2023-01-21,153,5,215.22,1076.12,Cancelled,
21426,4442,2023-09-05,242,1,247.16,247.16,Pending,
21427,4735,2025-01-16,128,5,33.01,165.06,Completed,2025-01-20
21428,5783,2024-05-26,480,2,275.41,550.81,Cancelled,
21429,8210,2024-08-17,394,2,371.06,742.11,Cancelled,
21430,1974,2023-08-24,388,5,308.73,1543.66,Pending,
21431,5364,2024-12-06,315,3,120.78,362.35,Completed,2024-12-08
21432,6630,2025-01-02,146,2,212.29,424.57,Cancelled,
21433,4461,2024-04-23,437,5,342.35,1711.75,Completed,2024-04-27
21434,3170,2025-06-17,476,3,294.38,883.15,Pending,
21435,5941,2024-04-21,484,1,378.25,378.25,Pending,
21436,1568,2023-11-15,335,2,269.20,538.40,Completed,2023-11-19
21437,4218,2024-06-04,418,2,424.19,848.39,Completed,2024-06-05
21438,8658,2024-08-11,267,4,350.50,1402.01,Completed,2024-08-14
21439,9244,2024-10-27,192,2,28.19,56.38,Pending,
21440,3370,2023-10-24,430,4,495.83,1983.31,Pending,
21441,7284,2024-08-31,412,1,355.23,355.23,Completed,2024-09-05
21442,6936,2025-08-22,77,1,107.75,107.75,Cancelled,
21443,1178,2024-02-09,205,5,243.12,1215.59,Completed,2024-02-09
21444,4533,2024-03-22,157,5,169.94,849.72,Pending,
21445,8074,2024-06-05,295,2,256.23,512.46,Pending,
21446,9542,2024-05-25,59,1,371.33,371.33,Completed,2024-05-25
21447,3732,2024-06-13,162,3,164.41,493.23,Pending,
21448,8695,2023-11-18,195,2,106.44,212.87,Cancelled,
21449,8109,2023-11-14,341,3,231.87,695.61,Pending,
21450,7766,2025-01-02,344,4,323.68,1294.70,Completed,2025-01-07
21451,6527,2024-02-12,4,5,273.24,1366.20,Cancelled,
21452,1636,2025-06-21,388,4,260.10,1040.41,Pending,
21453,4325,2024-01-20,272,2,46.60,93.20,Cancelled,
21454,4734,2023-01-20,45,2,244.45,488.91,Pending,
21455,5674,2023-12-05,66,2,108.91,217.81,Pending,
21456,2518,2025-07-21,369,1,230.84,230.84,Pending,
21457,6322,2023-05-01,95,2,142.21,284.43,Pending,
21458,2186,2024-08-12,107,5,326.02,1630.11,Completed,2024-08-16
21459,6002,2023-04-19,100,5,479.05,2395.24,Completed,2023-04-24
21460,1137,2023-01-31,207,2,269.73,539.45,Cancelled,
21461,5721,2025-05-05,414,5,169.80,848.99,Cancelled,
21462,5292,2024-12-12,33,5,460.46,2302.31,Pending,
21463,3570,2025-03-30,448,2,461.23,922.46,Cancelled,
21464,7191,2023-04-02,75,2,124.47,248.94,Completed,2023-04-05
21465,3378,2023-03-08,497,3,138.92,416.77,Completed,2023-03-11
21466,2972,2025-08-02,91,1,367.27,367.27,Cancelled,
21467,1339,2024-08-10,190,3,197.15,591.45,Pending,
21468,4742,2023-06-21,174,4,245.25,980.98,Cancelled,
21469,7989,2024-02-13,341,3,287.61,862.84,Cancelled,
21470,369,2024-11-18,325,4,258.31,1033.25,Cancelled,
21471,3342,2024-05-19,448,1,475.83,475.83,Cancelled,
21472,3169,2023-06-04,280,4,409.87,1639.50,Pending,
21473,3867,2023-07-02,256,3,412.36,1237.09,Pending,
21474,8779,2023-06-04,7,3,263.00,788.99,Completed,2023-06-04
21475,728,2024-12-08,59,3,222.02,666.05,Completed,2024-12-09
21476,5478,2024-12-04,226,3,55.56,166.69,Pending,
21477,1144,2024-10-13,304,3,289.46,868.38,Completed,2024-10-15
21478,4562,2024-03-14,235,1,281.71,281.71,Pending,
21479,554,2024-04-29,482,4,75.46,301.82,Cancelled,
21480,8316,2024-02-12,268,4,193.56,774.22,Completed,2024-02-17
21481,7292,2023-11-15,424,1,229.77,229.77,Cancelled,
21482,4005,2023-02-16,38,2,397.12,794.23,Pending,
21483,7822,2025-02-11,105,5,131.00,654.98,Cancelled,
21484,8293,2025-05-18,382,1,176.38,176.38,Completed,2025-05-21
21485,6916,2025-06-06,238,5,383.98,1919.90,Completed,2025-06-06
21486,8652,2024-08-31,152,3,415.30,1245.89,Pending,
21487,2822,2023-10-19,206,3,198.97,596.92,Completed,2023-10-20
21488,3429,2024-09-05,24,4,368.20,1472.80,Completed,2024-09-08
21489,3672,2023-09-22,374,1,232.48,232.48,Cancelled,
21490,6575,2023-05-17,18,3,93.01,279.03,Pending,
21491,1778,2024-09-17,236,5,157.75,788.73,Completed,2024-09-17
21492,611,2025-03-09,338,5,280.98,1404.91,Cancelled,
21493,8509,2024-12-12,253,4,226.46,905.83,Cancelled,
21494,8201,2024-10-25,396,1,404.82,404.82,Completed,2024-10-29
21495,1611,2024-01-26,150,5,396.02,1980.12,Completed,2024-01-26
21496,6848,2023-12-27,297,4,66.56,266.25,Completed,2023-12-31
21497,4939,2025-04-18,300,3,485.18,1455.53,Completed,2025-04-23
21498,3471,2025-08-18,399,2,327.27,654.54,Pending,
21499,3173,2024-10-17,209,4,117.72,470.90,Pending,
21500,266,2024-11-23,263,4,452.55,1810.18,Completed,2024-11-24
21501,4480,2025-01-06,317,5,430.00,2150.02,Cancelled,
21502,5545,2023-05-19,442,5,48.64,243.21,Cancelled,
21503,1213,2025-04-22,251,4,18.46,73.84,Pending,
21504,9321,2023-08-17,324,2,207.65,415.30,Cancelled,
21505,866,2023-10-15,391,1,395.08,395.08,Completed,2023-10-15
21506,2079,2025-08-02,363,2,298.12,596.23,Pending,
21507,8476,2023-05-01,442,5,43.65,218.26,Cancelled,
21508,4178,2024-03-04,307,4,420.34,1681.36,Completed,2024-03-09
21509,4204,2023-12-06,498,4,400.91,1603.63,Completed,2023-12-07
21510,8810,2025-08-30,451,2,447.80,895.60,Pending,
21511,2175,2023-09-20,440,3,364.21,1092.63,Cancelled,
21512,6465,2025-01-28,321,5,436.16,2180.78,Pending,
21513,3073,2023-07-07,38,2,216.48,432.96,Cancelled,
21514,8537,2024-11-15,381,1,150.30,150.30,Cancelled,
21515,1204,2023-03-06,182,5,483.76,2418.81,Pending,
21516,6627,2024-10-16,409,2,478.06,956.12,Cancelled,
21517,308,2025-05-31,316,5,313.82,1569.09,Pending,
21518,7840,2024-06-15,212,1,56.14,56.14,Cancelled,
21519,7019,2023-02-25,450,2,179.38,358.77,Pending,
21520,8280,2024-11-04,337,4,305.68,1222.71,Cancelled,
21521,7107,2023-01-17,97,2,349.27,698.53,Completed,2023-01-19
21522,9281,2025-04-08,39,3,458.04,1374.13,Completed,2025-04-13
21523,3662,2024-11-25,407,4,56.42,225.68,Cancelled,
21524,273,2023-11-30,76,3,388.43,1165.30,Pending,
21525,7954,2024-07-16,82,1,368.22,368.22,Pending,
21526,6799,2024-08-21,105,2,342.51,685.02,Cancelled,
21527,7187,2024-07-16,44,5,318.52,1592.58,Pending,
21528,5439,2024-01-01,29,3,322.33,967.00,Pending,
21529,9002,2024-02-29,434,4,182.24,728.96,Completed,2024-03-05
21530,2792,2024-10-24,446,3,344.77,1034.31,Pending,
21531,6945,2025-08-21,368,2,439.85,879.71,Completed,2025-08-23
21532,9530,2025-04-11,10,5,105.28,526.38,Cancelled,
21533,161,2025-04-24,472,2,268.42,536.84,Pending,
21534,9333,2023-07-14,13,4,451.42,1805.68,Pending,
21535,3654,2024-11-26,269,2,358.14,716.28,Cancelled,
21536,3667,2024-02-26,427,5,216.42,1082.08,Cancelled,
21537,1558,2025-05-09,246,3,309.28,927.83,Pending,
21538,6881,2023-10-03,189,3,275.37,826.11,Pending,
21539,7731,2024-04-15,179,2,439.42,878.85,Cancelled,
21540,3947,2023-06-09,383,5,231.77,1158.84,Cancelled,
21541,79,2025-02-19,307,1,471.72,471.72,Completed,2025-02-21
21542,998,2023-10-23,439,1,413.48,413.48,Completed,2023-10-24
21543,7061,2025-04-14,79,2,166.88,333.76,Completed,2025-04-16
21544,1591,2025-05-10,451,3,194.40,583.21,Pending,
21545,4348,2025-08-13,284,4,276.88,1107.53,Cancelled,
21546,6159,2025-03-25,296,1,107.82,107.82,Cancelled,
21547,946,2024-06-14,129,4,179.73,718.91,Pending,
21548,4430,2025-07-16,221,4,257.27,1029.09,Completed,2025-07-21
21549,7265,2025-05-04,145,3,402.04,1206.13,Cancelled,
21550,6554,2025-01-14,221,3,127.20,381.61,Completed,2025-01-19
21551,5280,2025-01-24,18,1,307.36,307.36,Cancelled,
21552,2387,2025-02-16,447,5,495.88,2479.39,Pending,
21553,5848,2025-05-28,444,5,492.04,2460.21,Completed,2025-05-31
21554,5880,2024-04-20,173,2,418.35,836.70,Pending,
21555,3127,2025-05-28,117,5,404.38,2021.89,Cancelled,
21556,2060,2023-10-26,148,5,332.97,1664.83,Completed,2023-10-27
21557,5666,2025-03-28,90,3,85.71,257.12,Pending,
21558,5642,2023-01-16,380,5,38.20,191.00,Completed,2023-01-17
21559,1356,2024-08-10,377,4,235.04,940.14,Completed,2024-08-10
21560,2784,2023-09-28,309,4,397.58,1590.30,Cancelled,
21561,7204,2025-02-21,148,2,433.04,866.07,Cancelled,
21562,8826,2025-03-27,431,3,356.09,1068.26,Cancelled,
21563,2002,2024-07-04,447,3,324.96,974.89,Pending,
21564,1000,2024-01-06,410,5,389.39,1946.96,Cancelled,
21565,1571,2025-06-27,485,3,440.26,1320.79,Cancelled,
21566,3975,2024-08-24,422,4,370.75,1483.00,Cancelled,
21567,357,2025-07-04,95,3,60.99,182.98,Cancelled,
21568,9662,2025-06-30,495,1,29.76,29.76,Completed,2025-07-04
21569,7648,2024-03-06,364,2,263.13,526.26,Completed,2024-03-10
21570,2138,2024-04-25,96,3,399.43,1198.30,Completed,2024-04-28
21571,8945,2023-04-15,170,5,495.56,2477.78,Pending,
21572,4461,2024-11-14,291,1,354.41,354.41,Completed,2024-11-19
21573,193,2025-06-16,464,2,326.51,653.01,Pending,
21574,9748,2025-06-15,383,1,253.03,253.03,Pending,
21575,2955,2023-04-14,46,1,209.82,209.82,Cancelled,
21576,742,2023-07-28,250,2,185.54,371.08,Pending,
21577,1956,2023-10-24,313,4,224.07,896.28,Completed,2023-10-29
21578,8639,2024-06-30,295,1,297.61,297.61,Completed,2024-07-03
21579,5656,2025-06-11,351,3,179.14,537.42,Completed,2025-06-13
21580,1428,2024-03-07,24,4,399.68,1598.74,Completed,2024-03-07
21581,6986,2023-09-02,344,5,481.01,2405.04,Pending,
21582,2025,2023-01-03,446,4,107.00,428.00,Completed,2023-01-06
21583,7690,2024-05-18,416,4,137.39,549.57,Completed,2024-05-21
21584,4985,2023-09-18,431,1,321.05,321.05,Pending,
21585,5045,2025-04-14,484,5,486.63,2433.14,Cancelled,
21586,117,2024-05-10,495,2,238.74,477.48,Cancelled,
21587,6487,2024-06-30,385,5,393.77,1968.84,Pending,
21588,3822,2025-08-14,295,5,52.98,264.91,Cancelled,
21589,4415,2023-08-10,417,2,127.55,255.10,Pending,
21590,1954,2023-02-08,363,4,218.56,874.22,Cancelled,
21591,2776,2024-10-04,87,5,112.88,564.42,Completed,2024-10-08
21592,8960,2025-03-02,110,5,165.90,829.50,Pending,
21593,4861,2024-01-21,321,2,395.08,790.15,Completed,2024-01-26
21594,2080,2025-04-13,383,5,302.54,1512.71,Cancelled,
21595,8624,2023-09-18,203,2,140.74,281.48,Pending,
21596,5580,2025-03-05,98,1,456.23,456.23,Pending,
21597,5057,2024-03-27,181,4,233.01,932.04,Completed,2024-03-29
21598,2838,2024-08-12,133,3,25.60,76.79,Completed,2024-08-15
21599,1231,2023-07-01,249,1,305.84,305.84,Pending,
21600,4013,2023-05-07,227,2,67.72,135.44,Completed,2023-05-07
21601,294,2023-03-26,418,3,141.95,425.84,Pending,
21602,2781,2024-07-25,78,5,410.22,2051.12,Completed,2024-07-29
21603,1168,2025-04-26,192,5,288.17,1440.84,Cancelled,
21604,248,2024-11-28,493,5,195.49,977.44,Pending,
21605,8530,2024-01-15,300,5,422.36,2111.78,Cancelled,
21606,9285,2023-09-09,374,3,331.59,994.76,Cancelled,
21607,5718,2023-09-29,122,1,440.91,440.91,Pending,
21608,53,2025-05-26,225,4,364.50,1458.01,Pending,
21609,327,2023-07-19,463,5,401.38,2006.91,Completed,2023-07-23
21610,3207,2025-07-05,401,2,264.53,529.06,Completed,2025-07-06
21611,350,2023-09-19,420,4,375.64,1502.55,Pending,
21612,3438,2024-11-23,437,3,129.81,389.44,Pending,
21613,446,2025-07-19,96,1,458.48,458.48,Completed,2025-07-23
21614,6536,2025-02-02,418,1,200.68,200.68,Completed,2025-02-04
21615,5913,2023-06-13,19,5,40.90,204.52,Completed,2023-06-16
21616,5837,2023-01-05,443,5,240.35,1201.73,Cancelled,
21617,8671,2025-03-14,41,3,21.57,64.70,Pending,
21618,3656,2023-02-01,150,3,49.42,148.25,Completed,2023-02-04
21619,4739,2024-10-25,443,5,212.05,1060.23,Cancelled,
21620,6826,2023-02-14,348,4,441.16,1764.65,Completed,2023-02-15
21621,5904,2024-11-21,116,2,74.66,149.33,Completed,2024-11-22
21622,3525,2023-03-18,351,1,487.61,487.61,Completed,2023-03-19
21623,940,2023-07-01,481,2,239.47,478.93,Completed,2023-07-03
21624,1334,2025-03-29,88,1,467.74,467.74,Pending,
21625,9290,2025-01-19,149,5,490.43,2452.17,Completed,2025-01-21
21626,5581,2025-06-27,363,4,192.52,770.07,Completed,2025-06-30
21627,2556,2024-05-18,90,2,294.74,589.48,Cancelled,
21628,7613,2025-03-12,441,1,92.31,92.31,Cancelled,
21629,8848,2023-02-19,405,3,178.69,536.06,Completed,2023-02-19
21630,7339,2025-03-27,83,2,171.00,341.99,Pending,
21631,8563,2025-07-24,256,3,69.70,209.10,Cancelled,
21632,6568,2024-07-12,124,4,322.19,1288.78,Pending,
21633,3377,2024-09-03,400,5,145.62,728.08,Completed,2024-09-08
21634,4629,2024-08-28,394,3,287.94,863.83,Cancelled,
21635,4506,2025-02-25,299,4,50.66,202.63,Completed,2025-02-25
21636,178,2023-08-30,151,2,38.25,76.50,Completed,2023-09-04
21637,3073,2023-03-07,106,3,104.83,314.48,Completed,2023-03-08
21638,5692,2023-04-21,441,4,450.87,1803.48,Cancelled,
21639,6993,2023-01-28,491,1,211.76,211.76,Cancelled,
21640,467,2024-10-01,445,5,255.69,1278.45,Pending,
21641,8156,2023-07-16,339,3,426.31,1278.93,Completed,2023-07-18
21642,607,2024-08-25,89,4,98.12,392.47,Cancelled,
21643,6516,2024-06-27,205,1,226.31,226.31,Completed,2024-06-29
21644,974,2025-07-30,471,1,191.68,191.68,Pending,
21645,4376,2024-04-11,136,2,298.90,597.79,Cancelled,
21646,9571,2023-12-12,164,5,344.58,1722.88,Pending,
21647,3339,2024-02-04,2,2,337.91,675.82,Completed,2024-02-07
21648,9159,2023-09-18,348,2,24.41,48.82,Pending,
21649,7552,2023-12-08,331,5,453.19,2265.95,Completed,2023-12-11
21650,4846,2024-02-21,257,1,477.45,477.45,Cancelled,
21651,3283,2023-03-13,370,3,348.95,1046.86,Pending,
21652,4164,2025-07-31,362,1,376.54,376.54,Cancelled,
21653,8556,2025-07-20,352,2,131.95,263.91,Completed,2025-07-20
21654,4924,2023-08-15,365,1,44.89,44.89,Cancelled,
21655,499,2023-10-24,175,1,317.52,317.52,Cancelled,
